spark-jobs/src/main/scala/com/graduation/analytics/job/EventOdsLoadJob.scala	YES	9277	2026-09-12 12:55:48	3bf1e72f087abb0700160513456e1becf811dd634ca4bf8baf52cf71c9707252	NO	STABLE
spark-jobs/src/main/scala/com/graduation/analytics/warehouse/WarehouseNamespace.scala	YES	5644	2026-09-11 17:55:06	8d7b25bbdbd28865f1e9cfd0696c0d2d26777708ef77007e9ed64ec21e8e361c	NO	STABLE
spark-jobs/src/test/scala/com/graduation/analytics/IdCodecSpec.scala	YES	5546	2026-09-11 18:02:42	cb83a0b75dbf8244c1de8a272785d9c3bc4368694ae2a07bfca1e79f2356e143	NO	STABLE
spark-jobs/src/test/scala/com/graduation/analytics/WarehouseNamespaceSpec.scala	YES	12968	2026-09-11 18:06:40	3e1280bfff79a8a23d521b3765b0e0bdad7058df4be0bc0218848edf43b023f1	NO	STABLE
spark-jobs/src/test/scala/com/graduation/analytics/P2ProbeSpec.scala	YES	7590	2026-09-12 12:39:22	d877983b70ba0aa28a9a5379977440185ecd3d7777107c4e181c114f9c482680	NO	STABLE
spark-jobs/src/test/scala/com/graduation/analytics/P2Probe2Spec.scala	YES	7705	2026-09-12 12:44:44	4efddbe2d5d4f1148b143c2882f8f27c512003335980350d168bcf5b354baf64	NO	STABLE
analytics-server/platform-common/src/main/java/com/graduation/analytics/warehouse/WarehouseNamespace.java	YES	6316	2026-09-11 17:55:17	9c6bbb78077cd14181543ee371a4d8b173014564b7e1991d47c58dc660288b53	NO	STABLE
analytics-server/platform-common/src/test/java/com/graduation/analytics/warehouse/WarehouseNamespaceContractTest.java	YES	10373	2026-09-11 18:01:03	5f40a35af4a05039bf69155b796d50349e9a5947580245dd94fd6600947218bb	NO	STABLE
analytics-server/platform-common/src/test/java/com/graduation/analytics/warehouse/WarehouseNameLiteralGateTest.java	YES	10161	2026-09-11 18:08:53	74169fca3353b9312a58c5d4b64f4a1b960149a79ba134e41752191aa33f3f19	NO	STABLE
analytics-server/ai-decision/src/main/java/com/graduation/analytics/ai/evidence/EvidenceBuilder.java	YES	21862	2026-09-11 17:59:52	c38547cbaadcfe4cadc85ed864394193b628a49ff5775e1eca68605947f3701e	NO	STABLE
analytics-server/ai-decision/src/main/java/com/graduation/analytics/ai/sql/SqlSafetyValidator.java	YES	31031	2026-09-11 09:27:33	ab059b43f10c997d465cddc971aeda3cb9295e1d0a8e3d08a23a3e3aff62787b	NO	STABLE
analytics-server/platform-app/src/main/java/com/graduation/analytics/controller/AiController.java	YES	16723	2026-09-11 09:16:05	13506f86e62034e5be43a7740b0d26a5c7cf7514e1dce017ca2961a44da23d08	NO	STABLE
analytics-server/connection-ingestion/src/main/java/com/graduation/analytics/ingestion/IngestionService.java	YES	25028	2026-09-12 08:45:04	9159c06d60ab1115b7f227bc6b527955c14e46d08f2ead2e86ee41222dd17549	NO	STABLE
analytics-server/connection-ingestion/src/main/java/com/graduation/analytics/source/SourceRegistryServiceImpl.java	YES	20592	2026-09-11 20:48:38	30b84e803792681efa345deccf37a31bd329c96170d9120084e17f8c1ae7f487	NO	STABLE
analytics-server/source-profiles/p1-03-probe-1.v1.json	YES	1123	2026-09-11 20:20:57	f525df73181e9300174d846e2c9066a4cc7850e9b048025792f363b1dc17c6cf	NO	STABLE
analytics-server/source-profiles/p1-03-probe-2.v1.json	YES	987	2026-09-11 20:21:28	6d09167133e7f722adf4664556d50c5a4fb660303eaf268e7153216e7c538735	NO	STABLE
analytics-server/platform-app/src/main/resources/db/business/V1__init_mall.sql	YES	9637	2026-09-06 11:08:17	8c0f4385f7c7c8efe0493aeed9d37e8de344ab2f45ed76b6093cd969ef3349f4	NO	STABLE
mall-simulator/src/main/resources/db/migration/V1__init_mall.sql	YES	9637	2026-09-06 11:08:17	8c0f4385f7c7c8efe0493aeed9d37e8de344ab2f45ed76b6093cd969ef3349f4	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/controller/MallController.java	YES	6472	2026-09-06 19:19:46	e14c5822e2420f784988ecd73586e201881396c6e5e90d39f0e97528928e59a2	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/domain/service/MallBusinessService.java	YES	19789	2026-09-06 11:08:34	2a9dabcaaa521647a7beb50663fc4f7a823d0406d3f173ddbb8af174b8078326	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/domain/entity/MallUser.java	YES	640	2026-09-06 10:54:30	fa581f7c75265e14fd9d0fc904b290335a5c802026dcd696790e1ec48c34675f	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/domain/entity/Product.java	YES	694	2026-09-06 10:54:30	aeb12d155b9f6ebf460b4a4b343927c0b55e4571f390cafc2c934975e34319bd	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/domain/entity/MallOrder.java	YES	783	2026-09-06 10:54:30	831bebfe12bb68ba82d2386b0e9c528a6693cb061a1a3944bbcc63cba8f87382	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/domain/entity/Payment.java	YES	632	2026-09-06 10:54:30	d6206dcdb288c291aae3a8ec2db1d7ba31e55cdb54c7074a11a6b6e0f946a812	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/domain/entity/Refund.java	YES	691	2026-09-06 10:54:30	0b88d458dbd322b60a4f1f0e9ec9fc1d8285dcc9f0e24dc8323b7c7da4135244	NO	STABLE
mall-simulator/src/main/java/com/graduation/mall/outbox/EventPayloadFactory.java	YES	7783	2026-09-06 10:58:27	fea936e1280192190dcc18766c41757398fe18f8ab4e5ca1550908d80f171c98	NO	STABLE
synthetic-data-generator/src/main/java/com/graduation/generator/contract/JsonlEventSink.java	YES	10475	2026-09-11 21:00:05	b37ec2c51346ce0096b0efce3ec2f7bc7fef4546f5aa141be929005141cfcdc8	NO	STABLE
synthetic-data-generator/src/main/java/com/graduation/generator/service/GenerationRunService.java	YES	36440	2026-09-12 10:56:42	fb408def304d8e465dc8f31130f5dfdd56e4d3acbb02b969550d78db014c3b1c	NO	STABLE
synthetic-data-generator/src/main/java/com/graduation/generator/engine/FileModeGenerationEngine.java	YES	40449	2026-09-12 12:29:00	f2a4c23d44b0e9588d770a1843528134a279dfc17d5411f53cdd8a95bf279804	NO	STABLE
synthetic-data-generator/src/main/java/com/graduation/generator/engine/MallApiDispatchSink.java	YES	30994	2026-09-12 12:32:32	f784ad69203539f78d8f255cd7851ec5cab3cb4bde09cdd31f8e8fb2cf98fd72	NO	STABLE
synthetic-data-generator/src/main/java/com/graduation/generator/engine/OperationJournalEntry.java	YES	5389	2026-09-12 12:29:00	0b775b02e35928ae3edb1cd8d231aebf02203e77830c7e019d4b9b496aaf6a25	NO	STABLE
warehouse/ddl/00-ods.sql	YES	6178	2026-09-12 13:01:45	2bebe55ff09580443937f945a31dacf856bbbd898fb7c1b953dc6c7465816863	YES	WINDOW_WRITE
warehouse/ddl/01-dwd.sql	YES	3509	2026-09-11 18:01:27	8ecf37d54d1944f61ae1573441126cea76b8e1efabfbcec3445604543217652b	NO	STABLE
warehouse/ddl/02-dims.sql	YES	2965	2026-09-11 18:01:27	ad2d088113f3765116054eee52a85eac22054c040dd28ed7e32d60122c8ec1ed	NO	STABLE
warehouse/ddl/03-dws.sql	YES	4194	2026-09-11 18:01:27	d1be5e71f112f70de6b86e1cb975fdfd0be76585489117eabf81ab9a97efb4b1	NO	STABLE
warehouse/ddl/04-ads.sql	YES	5207	2026-09-11 18:01:27	3057de99c94372af769a2e8e16b08264f88619fc34f35f81b6b0822df2408a56	NO	STABLE
contract-specs/specs/warehouse-namespace.v1.json	YES	5238	2026-09-11 20:06:44	463d9dc3503d563d8dd8eb844c1ab5ede9aaee073251f07957d410c13911ae5a	NO	STABLE
contract-specs/README.md	YES	38515	2026-09-12 12:50:34	478e526ea044cc4bae91977a8afeb12187421992ad4b6587b38c25696f3fc5d5	NO	STABLE
contract-specs/VERSION	YES	21	2026-09-12 11:39:01	b6bab8e0547c6bc0eb7005128e177b891e32534fa3522d54b079e7aec384ec89	NO	STABLE
tests/golden-dataset/events/golden-20260901.jsonl	YES	18430	2026-09-10 16:52:06	2351bcc35e04ccd278638f07247bc37e9c4d402cc4736cd2a4d4b70f4232b11c	NO	STABLE
landing/events/2026091211.jsonl	YES	631946	2026-09-12 11:01:49	9cc66dd4630ac7d700c5f1728f3466b2ec35b1b93495f6d29887d2e065aae24d	NO	STABLE
landing/events/2026091210.jsonl	YES	584644	2026-09-12 10:46:56	416401fd61a5c74cc3cfde95bcd6c454f0ce330a4efe9d2c40fdfdb7c1df926c	NO	STABLE
docs/acceptance/p2-01-ods-v2-spec-draft-20260912/RULINGS.md	YES	18967	2026-09-12 12:46:20	60a14acd60960a03f499b8b4cdb38a08c9be4d32d47db61464de297fb2d149b2	NO	STABLE
docs/项目实施进度与任务看板 V2.2.md	YES	189771	2026-09-12 12:57:18	8b32960484345b1af29450fc52c04b416c8dc1a627c2fef9f92ab0cf0a41efa6	YES	WINDOW_WRITE
docs/superpowers/plans/2026-09-11-mall-agnostic-platform-implementation.md	YES	18114	2026-09-11 17:13:29	528e648e97e4f71426a1248a6c45c7b423712ecef3b86d15e85ccfb9c3057d68	NO	STABLE
docs/superpowers/specs/2026-09-11-mall-agnostic-platform-design.md	YES	25299	2026-09-11 17:12:52	bdc6267947821aeba629801da37f7cc5bf339132986133da6898ea9b16b600a3	NO	STABLE
